FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY,TRANSFER_IN,TRANSFER_OUT
0,Montreal,Quebec,Canada,2020-02-28T05:23:07,45.5017,-73.5673,1,0,0,,"Quebec, Canada",CA,CanadaQuebecMontreal2020-02-28T05:23:07,,
0,London,Ontario,Canada,2020-02-12T18:53:03,42.9849,-81.2453,1,0,1,,"Ontario, Canada",CA,CanadaOntarioLondon2020-02-12T18:53:03,,
0,-,-,Chile,2020-03-04T01:33:07,-35.6751,-71.543,1,0,0,,Chile,CL,Chile--2020-03-04T01:33:07,,
0,-,-,Dominican Republic,2020-03-02T16:33:02,18.7357,-70.1627,1,0,0,,Dominican Republic,DO,Dominican Republic--2020-03-02T16:33:02,,
0,-,-,Faroe Islands,2020-03-04T12:53:03,61.8926,-6.9118,1,0,0,,Faroe Islands,FO,Faroe Islands--2020-03-04T12:53:03,,
0,-,-,Gibraltar,2020-03-04T13:03:13,36.1408,-5.3536,1,0,0,,Gibraltar,GI,Gibraltar--2020-03-04T13:03:13,,
0,-,-,Jordan,2020-03-03T15:33:02,31.24,36.51,1,0,0,,Jordan,JO,Jordan--2020-03-03T15:33:02,,
0,-,-,Latvia,2020-03-04T01:33:07,56.8796,24.6032,1,0,0,,Latvia,LV,Latvia--2020-03-04T01:33:07,,
0,-,-,Liechtenstein,2020-03-04T01:33:07,47.14,9.55,1,0,0,,Liechtenstein,LI,Liechtenstein--2020-03-04T01:33:07,,
0,-,-,Lithuania,2020-02-28T16:23:03,55.1694,23.8813,1,0,0,,Lithuania,LT,Lithuania--2020-02-28T16:23:03,,
0,-,-,Luxembourg,2020-03-03T00:23:16,49.8144,6.1317,1,0,0,,Luxembourg,LU,Luxembourg--2020-03-03T00:23:16,,
0,-,Tibet,China,2020-02-12T06:43:02,31.6927,88.0924,1,0,1,,"Tibet, China",CN,ChinaTibet-2020-02-12T06:43:02,,
0,-,-,Monaco,2020-02-29T00:33:01,43.7333,7.4167,1,0,0,,Monaco,MC,Monaco--2020-02-29T00:33:01,,
0,-,-,Morocco,2020-03-03T15:33:02,31.7917,-7.0926,1,0,0,,Morocco,MA,Morocco--2020-03-03T15:33:02,,
0,-,-,Nepal,2020-02-12T14:43:03,28.1667,84.25,1,0,1,,Nepal,NP,Nepal--2020-02-12T14:43:03,,
0,-,-,Nigeria,2020-02-28T16:23:03,9.082,8.6753,1,0,0,,Nigeria,NG,Nigeria--2020-02-28T16:23:03,,
0,-,-,North Macedonia,2020-02-27T16:23:03,41.6086,21.7453,1,0,0,,North Macedonia,MK,North Macedonia--2020-02-27T16:23:03,,
0,-,-,Poland,2020-03-04T15:13:18,51.9194,19.1451,1,0,0,,Poland,PL,Poland--2020-03-04T15:13:18,,
0,-,-,Saudi Arabia,2020-03-02T23:53:02,24,45,1,0,0,,Saudi Arabia,SA,Saudi Arabia--2020-03-02T23:53:02,,
0,-,-,Sri Lanka,2020-02-08T03:43:03,7,81,1,0,1,,Sri Lanka,LK,Sri Lanka--2020-02-08T03:43:03,,
0,-,-,Tunisia,2020-03-04T01:33:07,34,9,1,0,0,,Tunisia,TN,Tunisia--2020-03-04T01:33:07,,
0,Norfolk County,Massachusetts,US,2020-03-03T14:33:03,42.1767,-71.1449,1,0,0,,"Massachusetts, US",US,USMassachusettsNorfolk County2020-03-03T14:33:03,,
0,Berkeley,California,US,2020-03-03T23:53:03,37.8715,-122.273,1,0,0,,"California, US",US,USCaliforniaBerkeley2020-03-03T23:53:03,,
0,Boston,Massachusetts,US,2020-02-28T21:13:12,42.3601,-71.0589,1,0,1,,"Massachusetts, US",US,USMassachusettsBoston2020-02-28T21:13:12,,
0,Contra Costa County,California,US,2020-03-04T04:23:05,37.8534,-121.9018,1,0,0,,"California, US",US,USCaliforniaContra Costa County2020-03-04T04:23:05,,
0,Humboldt County,California,US,2020-02-21T05:13:09,40.745,-123.8695,1,0,0,,"California, US",US,USCaliforniaHumboldt County2020-02-21T05:13:09,,
0,Madison,Wisconsin,US,2020-03-03T15:53:03,43.0731,-89.4012,1,0,1,,"Wisconsin, US",US,USWisconsinMadison2020-03-03T15:53:03,,
0,Maricopa County,Arizona,US,2020-03-03T17:33:02,33.2918,-112.4291,1,0,0,,"Arizona, US",US,USArizonaMaricopa County2020-03-03T17:33:02,,
0,New York City,New York,US,2020-03-02T01:53:03,40.7128,-74.006,1,0,0,,"New York, US",US,USNew YorkNew York City2020-03-02T01:53:03,,
0,San Antonio,Texas,US,2020-02-13T18:53:02,29.4241,-98.4936,1,0,0,,"Texas, US",US,USTexasSan Antonio2020-02-13T18:53:02,,
0,Sarasota,Florida,US,2020-03-02T03:23:06,27.3364,-82.5307,1,0,0,,"Florida, US",US,USFloridaSarasota2020-03-02T03:23:06,,
0,Sonoma County,California,US,2020-03-02T20:53:02,38.578,-122.9888,1,0,0,,"California, US",US,USCaliforniaSonoma County2020-03-02T20:53:02,,
0,Tempe,Arizona,US,2020-02-25T21:23:03,33.4255,-111.94,1,0,1,,"Arizona, US",US,USArizonaTempe2020-02-25T21:23:03,,
0,Umatilla,Oregon,US,2020-03-02T20:23:16,45.775,-118.7606,1,0,0,,"Oregon, US",US,USOregonUmatilla2020-03-02T20:23:16,,
0,Wake County,North Carolina,US,2020-03-03T20:53:02,35.8032,-78.5661,1,0,0,,"North Carolina, US",US,USNorth CarolinaWake County2020-03-03T20:53:02,,
0,-,-,Ukraine,2020-03-03T15:33:02,48.3794,31.1656,1,0,0,,Ukraine,UA,Ukraine--2020-03-03T15:33:02,,
0,-,From Diamond Princess,Australia,2020-02-29T02:03:10,35.4437,139.638,0,0,0,,"From Diamond Princess, Australia",AU,AustraliaFrom Diamond Princess-2020-02-29T02:03:10,,
0,Lackland,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,29.3829,-98.6134,0,0,0,,"Lackland, TX (From Diamond Princess), US",US,"USLackland, TX (From Diamond Princess)Lackland2020-02-24T23:33:02",,
0,Omaha,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,41.2545,-95.9758,0,0,0,,"Omaha, NE (From Diamond Princess), US",US,"USOmaha, NE (From Diamond Princess)Omaha2020-02-24T23:33:02",,
0,Travis,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,38.2721,-121.9399,0,0,0,,"Travis, CA (From Diamond Princess), US",US,"USTravis, CA (From Diamond Princess)Travis2020-02-24T23:33:02",,
