FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY
0,-,Hubei,China,2020-01-31,,,5806,204,141,,"Hubei, China",CN,ChinaHubei-43861.9993055556
0,-,Zhejiang,China,2020-01-31,,,538,,14,,"Zhejiang, China",CN,ChinaZhejiang-43861.9993055556
0,-,Guangdong,China,2020-01-31,,,436,,11,,"Guangdong, China",CN,ChinaGuangdong-43861.9993055556
0,-,Henan,China,2020-01-31,,,352,2,3,,"Henan, China",CN,ChinaHenan-43861.9993055556
0,-,Hunan,China,2020-01-31,,,332,,2,,"Hunan, China",CN,ChinaHunan-43861.9993055556
0,-,Jiangxi,China,2020-01-31,,,240,,7,,"Jiangxi, China",CN,ChinaJiangxi-43861.9993055556
0,-,Anhui,China,2020-01-31,,,237,,3,,"Anhui, China",CN,ChinaAnhui-43861.9993055556
0,-,Chongqing,China,2020-01-31,,,211,,1,,"Chongqing, China",CN,ChinaChongqing-43861.9993055556
0,-,Shandong,China,2020-01-31,,,184,,2,,"Shandong, China",CN,ChinaShandong-43861.9993055556
0,-,Sichuan,China,2020-01-31,,,177,1,1,,"Sichuan, China",CN,ChinaSichuan-43861.9993055556
0,-,Jiangsu,China,2020-01-31,,,168,,5,,"Jiangsu, China",CN,ChinaJiangsu-43861.9993055556
0,-,Beijing,China,2020-01-31,,,139,1,5,,"Beijing, China",CN,ChinaBeijing-43861.9993055556
0,-,Shanghai,China,2020-01-31,,,135,1,9,,"Shanghai, China",CN,ChinaShanghai-43861.9993055556
0,-,Fujian,China,2020-01-31,,,120,,,,"Fujian, China",CN,ChinaFujian-43861.9993055556
0,-,Guangxi,China,2020-01-31,,,87,,2,,"Guangxi, China",CN,ChinaGuangxi-43861.9993055556
0,-,Shaanxi,China,2020-01-31,,,87,,,,"Shaanxi, China",CN,ChinaShaanxi-43861.9993055556
0,-,Yunnan,China,2020-01-31,,,83,,1,,"Yunnan, China",CN,ChinaYunnan-43861.9993055556
0,-,Hebei,China,2020-01-31,,,82,1,,,"Hebei, China",CN,ChinaHebei-43861.9993055556
0,-,Heilongjiang,China,2020-01-31,,,59,2,,,"Heilongjiang, China",CN,ChinaHeilongjiang-43861.9993055556
0,-,Hainan,China,2020-01-31,,,52,1,1,,"Hainan, China",CN,ChinaHainan-43861.9993055556
0,-,Liaoning,China,2020-01-31,,,48,,1,,"Liaoning, China",CN,ChinaLiaoning-43861.9993055556
0,-,Shanxi,China,2020-01-31,,,39,,1,,"Shanxi, China",CN,ChinaShanxi-43861.9993055556
0,-,Tianjin,China,2020-01-31,,,32,,,,"Tianjin, China",CN,ChinaTianjin-43861.9993055556
0,-,Guizhou,China,2020-01-31,,,29,,2,,"Guizhou, China",CN,ChinaGuizhou-43861.9993055556
0,-,Gansu,China,2020-01-31,,,29,,,,"Gansu, China",CN,ChinaGansu-43861.9993055556
0,-,Ningxia,China,2020-01-31,,,21,,,,"Ningxia, China",CN,ChinaNingxia-43861.9993055556
0,-,Inner Mongolia,China,2020-01-31,,,20,,1,,"Inner Mongolia, China",CN,ChinaInner Mongolia-43861.9993055556
0,-,Xinjiang,China,2020-01-31,,,17,,,,"Xinjiang, China",CN,ChinaXinjiang-43861.9993055556
0,-,Jilin,China,2020-01-31,,,14,,1,,"Jilin, China",CN,ChinaJilin-43861.9993055556
0,-,Hong Kong,Hong Kong,2020-01-31,,,12,,,,"Hong Kong, Hong Kong",HK,Hong KongHong Kong-43861.9993055556
0,-,Taiwan,Taiwan,2020-01-31,,,10,,,,"Taiwan, Taiwan",TW,TaiwanTaiwan-43861.9993055556
0,-,Qinghai,China,2020-01-31,,,8,,,,"Qinghai, China",CN,ChinaQinghai-43861.9993055556
0,-,Macau,Macau,2020-01-31,,,7,,,,"Macau, Macau",MO,MacauMacau-43861.9993055556
0,-,Tibet,China,2020-01-31,,,1,,,,"Tibet, China",CN,ChinaTibet-43861.9993055556
0,-,,Thailand,2020-01-31,,,19,,5,,Thailand,TH,Thailand-43861.9993055556
0,-,,Japan,2020-01-31,,,15,,1,,Japan,JP,Japan-43861.9993055556
0,-,,Singapore,2020-01-31,,,13,,,,Singapore,SG,Singapore-43861.9993055556
0,-,,South Korea,2020-01-31,,,11,,,,South Korea,KR,South Korea-43861.9993055556
0,-,,Malaysia,2020-01-31,,,8,,,,Malaysia,MY,Malaysia-43861.9993055556
0,-,,France,2020-01-31,,,5,,,,France,FR,France-43861.9993055556
0,-,Bavaria,Germany,2020-01-31,,,5,,,,"Bavaria, Germany",DE,GermanyBavaria-43861.9993055556
0,-,New South Wales,Australia,2020-01-31,,,4,,2,,"New South Wales, Australia",AU,AustraliaNew South Wales-43861.9993055556
0,-,,United Arab Emirates,2020-01-31,,,4,,,,United Arab Emirates,AE,United Arab Emirates-43861.9993055556
0,-,Victoria,Australia,2020-01-31,,,3,,,,"Victoria, Australia",AU,AustraliaVictoria-43861.9993055556
0,-,Illinois,US,2020-01-31,,,2,,,,"Illinois, US",US,USIllinois-43861.9993055556
0,-,California,US,2020-01-31,,,2,,,,"California, US",US,USCalifornia-43861.9993055556
0,-,,Vietnam,2020-01-31,,,2,,,,Vietnam,VN,Vietnam-43861.9993055556
0,-,Ontario,Canada,2020-01-31,,,2,,,,"Ontario, Canada",CA,CanadaOntario-43861.9993055556
0,-,Queensland,Australia,2020-01-31,,,2,,,,"Queensland, Australia",AU,AustraliaQueensland-43861.9993055556
0,-,,Italy,2020-01-31,,,2,,,,Italy,IT,Italy-43861.9993055556
0,-,,UK,2020-01-31,,,2,,,,UK,UK,UK-43861.9993055556
0,-,,Russia,2020-01-31,,,2,,,,Russia,RU,Russia-43861.9993055556
0,-,Washington,US,2020-01-31,,,1,,,,"Washington, US",US,USWashington-43861.9993055556
0,-,Arizona,US,2020-01-31,,,1,,,,"Arizona, US",US,USArizona-43861.9993055556
0,-,,Nepal,2020-01-31,,,1,,,,Nepal,NP,Nepal-43861.9993055556
0,-,British Columbia,Canada,2020-01-31,,,1,,,,"British Columbia, Canada",CA,CanadaBritish Columbia-43861.9993055556
0,-,,Cambodia,2020-01-31,,,1,,,,Cambodia,KH,Cambodia-43861.9993055556
0,-,,Sri Lanka,2020-01-31,,,1,,,,Sri Lanka,LK,Sri Lanka-43861.9993055556
0,-,,Finland,2020-01-31,,,1,,,,Finland,FI,Finland-43861.9993055556
0,-,,Philippines,2020-01-31,,,1,,,,Philippines,PH,Philippines-43861.9993055556
0,-,,India,2020-01-31,,,1,,,,India,IN,India-43861.9993055556
0,-,,Sweden,2020-01-31,,,1,,,,Sweden,SE,Sweden-43861.9993055556
