FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY,TRANSFER_IN,TRANSFER_OUT
0,-,Hubei,China,2020-02-29T12:13:10,,,66337,2727,28993,,"Hubei, China",CN,ChinaHubei-2020-02-29T12:13:10,0,0
0,-,-,South Korea,2020-02-29T18:13:07,,,3150,16,27,,South Korea,KR,South Korea--2020-02-29T18:13:07,,
0,-,Guangdong,China,2020-02-29T15:33:03,,,1349,7,983,,"Guangdong, China",CN,ChinaGuangdong-2020-02-29T15:33:03,,
0,-,Henan,China,2020-02-29T12:43:05,,,1272,21,1170,,"Henan, China",CN,ChinaHenan-2020-02-29T12:43:05,,
0,-,Zhejiang,China,2020-02-29T09:13:10,,,1205,1,1016,,"Zhejiang, China",CN,ChinaZhejiang-2020-02-29T09:13:10,,
0,-,-,Italy,2020-02-29T18:03:05,,,1128,29,46,,Italy,IT,Italy--2020-02-29T18:03:05,,
0,-,Hunan,China,2020-02-29T15:33:03,,,1018,4,846,,"Hunan, China",CN,ChinaHunan-2020-02-29T15:33:03,,
0,-,Anhui,China,2020-02-29T05:03:13,,,990,6,868,,"Anhui, China",CN,ChinaAnhui-2020-02-29T05:03:13,,
0,-,Jiangxi,China,2020-02-29T01:23:07,,,935,1,811,,"Jiangxi, China",CN,ChinaJiangxi-2020-02-29T01:23:07,,
0,-,Shandong,China,2020-02-29T15:33:03,,,756,6,421,,"Shandong, China",CN,ChinaShandong-2020-02-29T15:33:03,, 
0,-,Diamond Princess cruise ship,Others,2020-02-29T01:43:02,,,705,6,10,,"Diamond Princess cruise ship, Others",-,OthersDiamond Princess cruise ship-2020-02-29T01:43:02,,44
0,-,Jiangsu,China,2020-02-29T07:23:11,,,631,0,523,,"Jiangsu, China",CN,ChinaJiangsu-2020-02-29T07:23:11,,
0,-,-,Iran,2020-02-29T14:53:04,,,593,43,123,,Iran,IR,Iran--2020-02-29T14:53:04,,
0,-,Chongqing,China,2020-02-29T23:13:06,,,576,6,438,,"Chongqing, China",CN,ChinaChongqing-2020-02-29T23:13:06,,
0,-,Sichuan,China,2020-02-29T12:03:07,,,538,3,351,,"Sichuan, China",CN,ChinaSichuan-2020-02-29T12:03:07,,
0,-,Heilongjiang,China,2020-02-29T12:03:07,,,480,13,301,,"Heilongjiang, China",CN,ChinaHeilongjiang-2020-02-29T12:03:07,,
0,-,Beijing,China,2020-02-29T03:33:02,,,411,8,271,,"Beijing, China",CN,ChinaBeijing-2020-02-29T03:33:02,,
0,-,Shanghai,China,2020-02-29T06:23:03,,,337,3,287,,"Shanghai, China",CN,ChinaShanghai-2020-02-29T06:23:03,,
0,-,Hebei,China,2020-02-29T15:33:03,,,318,6,282,,"Hebei, China",CN,ChinaHebei-2020-02-29T15:33:03,,
0,-,Fujian,China,2020-02-29T15:33:03,,,296,1,243,,"Fujian, China",CN,ChinaFujian-2020-02-29T15:33:03,,
0,-,Guangxi,China,2020-02-29T12:03:07,,,252,2,176,,"Guangxi, China",CN,ChinaGuangxi-2020-02-29T12:03:07,,
0,-,Shaanxi,China,2020-02-29T09:03:06,,,245,1,207,,"Shaanxi, China",CN,ChinaShaanxi-2020-02-29T09:03:06,,
0,-,-,Japan,2020-02-29T15:53:04,,,241,5,32,,Japan,JP,Japan--2020-02-29T15:53:04,,
0,-,Yunnan,China,2020-02-29T05:03:13,,,174,2,157,,"Yunnan, China",CN,ChinaYunnan-2020-02-29T05:03:13,,
0,-,Hainan,China,2020-02-29T23:43:02,,,168,5,148,,"Hainan, China",CN,ChinaHainan-2020-02-29T23:43:02,,
0,-,Guizhou,China,2020-02-27T00:43:02,,,146,2,112,,"Guizhou, China",CN,ChinaGuizhou-2020-02-27T00:43:02,,
0,-,Tianjin,China,2020-02-29T12:03:07,,,136,3,109,,"Tianjin, China",CN,ChinaTianjin-2020-02-29T12:03:07,,
0,-,Shanxi,China,2020-02-29T23:13:06,,,133,0,114,,"Shanxi, China",CN,ChinaShanxi-2020-02-29T23:13:06,,
0,-,Liaoning,China,2020-02-29T15:33:03,,,121,1,96,,"Liaoning, China",CN,ChinaLiaoning-2020-02-29T15:33:03,,
0,-,-,Singapore,2020-02-29T14:33:03,,,102,0,72,,Singapore,SG,Singapore--2020-02-29T14:33:03,,
0,-,-,France,2020-02-29T19:03:04,,,100,2,12,,France,FR,France--2020-02-29T19:03:04,,
0,-,Hong Kong,Hong Kong,2020-02-29T23:53:02,,,95,2,33,,"Hong Kong, Hong Kong",HK,Hong KongHong Kong-2020-02-29T23:53:02,,
0,-,Jilin,China,2020-02-29T09:13:10,,,93,1,75,,"Jilin, China",CN,ChinaJilin-2020-02-29T09:13:10,,
0,-,Gansu,China,2020-02-28T02:33:02,,,91,2,82,,"Gansu, China",CN,ChinaGansu-2020-02-28T02:33:02,,
0,-,-,Germany,2020-02-29T14:43:03,,,79,0,16,,Germany,DE,Germany--2020-02-29T14:43:03,,
0,-,Xinjiang,China,2020-02-29T12:03:07,,,76,3,62,,"Xinjiang, China",CN,ChinaXinjiang-2020-02-29T12:03:07,,
0,-,Inner Mongolia,China,2020-02-29T09:03:06,,,75,0,49,,"Inner Mongolia, China",CN,ChinaInner Mongolia-2020-02-29T09:03:06,,
