FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY,TRANSFER_IN,TRANSFER_OUT
0,-,Hubei,China,2020-02-20T23:43:02,,,62442,2144,11788,,"Hubei, China",CN,ChinaHubei-2020-02-20T23:43:02,,
0,-,Guangdong,China,2020-02-20T11:13:27,,,1332,5,642,,"Guangdong, China",CN,ChinaGuangdong-2020-02-20T11:13:27,,
0,-,Henan,China,2020-02-20T13:53:06,,,1265,19,637,,"Henan, China",CN,ChinaHenan-2020-02-20T13:53:06,,
0,-,Zhejiang,China,2020-02-20T11:13:27,,,1175,1,633,,"Zhejiang, China",CN,ChinaZhejiang-2020-02-20T11:13:27,,
0,-,Hunan,China,2020-02-20T11:13:27,,,1010,4,634,,"Hunan, China",CN,ChinaHunan-2020-02-20T11:13:27,,
0,-,Anhui,China,2020-02-20T09:53:02,,,987,6,474,,"Anhui, China",CN,ChinaAnhui-2020-02-20T09:53:02,,
0,-,Jiangxi,China,2020-02-20T05:23:02,,,934,1,433,,"Jiangxi, China",CN,ChinaJiangxi-2020-02-20T05:23:02,,
0,-,Diamond Princess cruise ship,Others,2020-02-20T15:53:03,,,634,2,1,,"Diamond Princess cruise ship, Others",CN,OthersDiamond Princess cruise ship-2020-02-20T15:53:03,, 
0,-,Jiangsu,China,2020-02-20T12:53:02,,,631,0,356,,"Jiangsu, China",-,ChinaJiangsu-2020-02-20T12:53:02,,
0,-,Chongqing,China,2020-02-20T23:13:05,,,567,6,299,,"Chongqing, China",CN,ChinaChongqing-2020-02-20T23:13:05,,
0,-,Shandong,China,2020-02-20T11:13:27,,,546,4,254,,"Shandong, China",CN,ChinaShandong-2020-02-20T11:13:27,,
0,-,Sichuan,China,2020-02-20T09:53:02,,,520,3,217,,"Sichuan, China",CN,ChinaSichuan-2020-02-20T09:53:02,,
0,-,Heilongjiang,China,2020-02-20T09:43:01,,,476,12,136,,"Heilongjiang, China",CN,ChinaHeilongjiang-2020-02-20T09:43:01,,
0,-,Beijing,China,2020-02-20T01:43:01,,,395,4,153,,"Beijing, China",CN,ChinaBeijing-2020-02-20T01:43:01,,
0,-,Shanghai,China,2020-02-20T06:03:03,,,334,2,199,,"Shanghai, China",CN,ChinaShanghai-2020-02-20T06:03:03,,
0,-,Hebei,China,2020-02-20T11:13:27,,,307,5,169,,"Hebei, China",CN,ChinaHebei-2020-02-20T11:13:27,,
0,-,Fujian,China,2020-02-20T12:23:02,,,293,1,126,,"Fujian, China",CN,ChinaFujian-2020-02-20T12:23:02,,
0,-,Guangxi,China,2020-02-20T09:43:01,,,245,2,90,,"Guangxi, China",CN,ChinaGuangxi-2020-02-20T09:43:01,,
0,-,Shaanxi,China,2020-02-20T09:53:02,,,245,1,118,,"Shaanxi, China",CN,ChinaShaanxi-2020-02-20T09:53:02,,
0,-,Yunnan,China,2020-02-20T23:13:05,,,174,2,79,,"Yunnan, China",CN,ChinaYunnan-2020-02-20T23:13:05,,
0,-,Hainan,China,2020-02-20T09:53:02,,,168,4,86,,"Hainan, China",CN,ChinaHainan-2020-02-20T09:53:02,,
0,-,Guizhou,China,2020-02-20T09:43:01,,,146,2,72,,"Guizhou, China",CN,ChinaGuizhou-2020-02-20T09:43:01,,
0,-,Shanxi,China,2020-02-20T23:13:05,,,132,0,76,,"Shanxi, China",CN,ChinaShanxi-2020-02-20T23:13:05,,
0,-,Tianjin,China,2020-02-20T12:53:02,,,131,3,59,,"Tianjin, China",CN,ChinaTianjin-2020-02-20T12:53:02,,
0,-,Liaoning,China,2020-02-20T06:23:02,,,121,1,59,,"Liaoning, China",CN,ChinaLiaoning-2020-02-20T06:23:02,,
0,-,-,South Korea,2020-02-20T09:53:02,,,104,1,16,,South Korea,CN,South Korea--2020-02-20T09:53:02,,
0,-,-,Japan,2020-02-20T15:53:03,,,94,1,18,,Japan,CN,Japan--2020-02-20T15:53:03,,
