FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY,TRANSFER_IN,TRANSFER_OUT
0,-,Hubei,China,2020-02-28T00:43:01,,,65914,2682,26403,,"Hubei, China",CN,ChinaHubei-2020-02-28T00:43:01,0,0
0,-,-,South Korea,2020-02-28T08:53:03,,,2337,13,22,,South Korea,KR,South Korea--2020-02-28T08:53:03,,
0,-,Guangdong,China,2020-02-28T08:53:03,,,1348,7,935,,"Guangdong, China",CN,ChinaGuangdong-2020-02-28T08:53:03,,
0,-,Henan,China,2020-02-28T09:23:02,,,1272,20,1112,,"Henan, China",CN,ChinaHenan-2020-02-28T09:23:02,,
0,-,Zhejiang,China,2020-02-28T10:03:12,,,1205,1,975,,"Zhejiang, China",CN,ChinaZhejiang-2020-02-28T10:03:12,,
0,-,Hunan,China,2020-02-28T09:13:10,,,1017,4,830,,"Hunan, China",CN,ChinaHunan-2020-02-28T09:13:10,,
0,-,Anhui,China,2020-02-28T04:43:02,,,990,6,821,,"Anhui, China",CN,ChinaAnhui-2020-02-28T04:43:02,,
0,-,Jiangxi,China,2020-02-28T01:13:11,,,935,1,790,,"Jiangxi, China",CN,ChinaJiangxi-2020-02-28T01:13:11,,
0,-,-,Italy,2020-02-28T20:13:09,,,888,21,46,,Italy,IT,Italy--2020-02-28T20:13:09,,
0,-,Shandong,China,2020-02-28T09:23:02,,,756,6,405,,"Shandong, China",CN,ChinaShandong-2020-02-28T09:23:02,, 
0,-,Diamond Princess cruise ship,Others,2020-02-28T20:53:02,,,705,6,10,,"Diamond Princess cruise ship, Others",-,OthersDiamond Princess cruise ship-2020-02-28T20:53:02,,52
0,-,Jiangsu,China,2020-02-28T08:53:03,,,631,0,515,,"Jiangsu, China",CN,ChinaJiangsu-2020-02-28T08:53:03,,
0,-,Chongqing,China,2020-02-28T23:23:03,,,576,6,422,,"Chongqing, China",CN,ChinaChongqing-2020-02-28T23:23:03,,
0,-,Sichuan,China,2020-02-28T09:23:02,,,538,3,338,,"Sichuan, China",CN,ChinaSichuan-2020-02-28T09:23:02,,
0,-,Heilongjiang,China,2020-02-28T04:43:02,,,480,13,283,,"Heilongjiang, China",CN,ChinaHeilongjiang-2020-02-28T04:43:02,,
0,-,Beijing,China,2020-02-28T02:23:05,,,410,7,257,,"Beijing, China",CN,ChinaBeijing-2020-02-28T02:23:05,,
0,-,-,Iran,2020-02-28T15:43:03,,,388,34,73,,Iran,IR,Iran--2020-02-28T15:43:03,,
0,-,Shanghai,China,2020-02-28T04:53:03,,,337,3,279,,"Shanghai, China",CN,ChinaShanghai-2020-02-28T04:53:03,,
0,-,Hebei,China,2020-02-28T08:53:03,,,318,6,277,,"Hebei, China",CN,ChinaHebei-2020-02-28T08:53:03,,
0,-,Fujian,China,2020-02-28T09:13:10,,,296,1,235,,"Fujian, China",CN,ChinaFujian-2020-02-28T09:13:10,,
0,-,Guangxi,China,2020-02-28T09:13:10,,,252,2,168,,"Guangxi, China",CN,ChinaGuangxi-2020-02-28T09:13:10,,
0,-,Shaanxi,China,2020-02-28T08:53:03,,,245,1,199,,"Shaanxi, China",CN,ChinaShaanxi-2020-02-28T08:53:03,,
0,-,-,Japan,2020-02-28T12:43:02,,,228,4,22,,Japan,JP,Japan--2020-02-28T12:43:02,,
0,-,Yunnan,China,2020-02-28T05:03:09,,,174,2,156,,"Yunnan, China",CN,ChinaYunnan-2020-02-28T05:03:09,,
0,-,Hainan,China,2020-02-28T08:53:03,,,168,5,133,,"Hainan, China",CN,ChinaHainan-2020-02-28T08:53:03,,
0,-,Guizhou,China,2020-02-27T00:43:02,,,146,2,112,,"Guizhou, China",CN,ChinaGuizhou-2020-02-27T00:43:02,,
0,-,Tianjin,China,2020-02-27T23:13:04,,,136,3,102,,"Tianjin, China",CN,ChinaTianjin-2020-02-27T23:13:04,,
0,-,Shanxi,China,2020-02-28T23:23:03,,,133,0,112,,"Shanxi, China",CN,ChinaShanxi-2020-02-28T23:23:03,,
0,-,Liaoning,China,2020-02-27T14:13:06,,,121,1,93,,"Liaoning, China",CN,ChinaLiaoning-2020-02-27T14:13:06,,
0,-,Hong Kong,Hong Kong,2020-02-28T10:03:12,,,94,2,30,,"Hong Kong, Hong Kong",HK,Hong KongHong Kong-2020-02-28T10:03:12,,
0,-,Jilin,China,2020-02-28T08:53:03,,,93,1,73,,"Jilin, China",CN,ChinaJilin-2020-02-28T08:53:03,,
0,-,-,Singapore,2020-02-26T19:33:02,,,93,0,62,,Singapore,SG,Singapore--2020-02-26T19:33:02,,
0,-,Gansu,China,2020-02-28T02:33:02,,,91,2,82,,"Gansu, China",CN,ChinaGansu-2020-02-28T02:33:02,,
0,-,Xinjiang,China,2020-02-28T07:43:02,,,76,3,52,,"Xinjiang, China",CN,ChinaXinjiang-2020-02-28T07:43:02,,
0,-,Inner Mongolia,China,2020-02-28T07:23:03,,,75,0,45,,"Inner Mongolia, China",CN,ChinaInner Mongolia-2020-02-28T07:23:03,,
0,-,Ningxia,China,2020-02-27T10:03:07,,,72,0,68,,"Ningxia, China",CN,ChinaNingxia-2020-02-27T10:03:07,,
0,-,-,France,2020-02-28T20:13:09,,,57,2,11,,France,FR,France--2020-02-28T20:13:09, ,
0,-,-,Germany,2020-02-28T00:13:18,,,48,0,16,,Germany,DE,Germany--2020-02-28T00:13:18, ,
0,-,-,Kuwait,2020-02-28T16:23:03,,,45,0,0,,Kuwait,KW,Kuwait--2020-02-28T16:23:03,,
0,-,Unassigned Location (From Diamond Princess),US,2020-02-28T20:03:03,,,44,0,0,,"Unassigned Location (From Diamond Princess), US",US,USUnassigned Location (From Diamond Princess)-2020-02-28T20:03:03,44,
0,-,-,Thailand,2020-02-28T07:53:02,,,41,0,28,,Thailand,TH,Thailand--2020-02-28T07:53:02,,
0,-,-,Bahrain,2020-02-28T15:33:03,,,36,0,0,,Bahrain,BH,Bahrain--2020-02-28T15:33:03,,
0,-,Taiwan,Taiwan,2020-02-28T07:13:08,,,34,1,6,,"Taiwan, Taiwan",TW,TaiwanTaiwan-2020-02-28T07:13:08,,
0,-,-,Spain,2020-02-28T15:33:03,,,32,0,2,,Spain,ES,Spain--2020-02-28T15:33:03,,
0,-,-,Malaysia,2020-02-27T15:13:13,,,23,0,18,,Malaysia,MY,Malaysia--2020-02-27T15:13:13,,
0,-,-,UK,2020-02-28T20:13:09,,,20,0,8,,UK,UK,UK--2020-02-28T20:13:09,,
0,-,-,United Arab Emirates,2020-02-28T04:13:09,,,19,0,5,,United Arab Emirates,AE,United Arab Emirates--2020-02-28T04:13:09,,
0,-,Qinghai,China,2020-02-21T04:43:02,,,18,0,18,,"Qinghai, China",CN,ChinaQinghai-2020-02-21T04:43:02, ,
0,-,-,Vietnam,2020-02-25T08:53:02,,,16,0,16,,Vietnam,VN,Vietnam--2020-02-25T08:53:02,,
0,-,Macau,Macau,2020-02-27T12:43:02,,,10,0,8,,"Macau, Macau",MO,MacauMacau-2020-02-27T12:43:02, ,
0,-,From Diamond Princess,Australia,2020-02-27T03:33:06,,,8,0,0,,"From Diamond Princess, Australia",AU,AustraliaFrom Diamond Princess-2020-02-27T03:33:06,8,
0,-,-,Switzerland,2020-02-27T23:03:11,,,8,0,0,,Switzerland,CH,Switzerland--2020-02-27T23:03:11,,
0,-,British Columbia,Canada,2020-02-27T03:33:06,,,7,0,3,,"British Columbia, Canada",CA,CanadaBritish Columbia-2020-02-27T03:33:06,,
0,-,-,Iraq,2020-02-27T22:23:11,,,7,0,0,,Iraq,IQ,Iraq--2020-02-27T22:23:11,,
0,-,-,Sweden,2020-02-27T20:33:02,,,7,0,0,,Sweden,SE,Sweden--2020-02-27T20:33:02,,
0,-,-,Norway,2020-02-28T21:03:02,,,6,0,0,,Norway,NO,Norway--2020-02-28T21:03:02,,
0,-,Queensland,Australia,2020-02-21T05:43:02,,,5,0,1,,"Queensland, Australia",AU,AustraliaQueensland-2020-02-21T05:43:02,,
0,Toronto,Ontario,Canada,2020-02-27T22:43:02,,,5,0,2,,"Toronto, Ontario, Canada",CA,CanadaOntarioToronto2020-02-27T22:43:02,,
0,-,-,Croatia,2020-02-28T15:43:03,,,5,0,0,,Croatia,HR,Croatia--2020-02-28T15:43:03,,
0,-,New South Wales,Australia,2020-02-13T17:53:03,,,4,0,4,,"New South Wales, Australia",AU,AustraliaNew South Wales-2020-02-13T17:53:03,,
0,-,Victoria,Australia,2020-02-13T17:53:03,,,4,0,4,,"Victoria, Australia",AU,AustraliaVictoria-2020-02-13T17:53:03,,
0,-,-,Greece,2020-02-28T15:33:03,,,4,0,0,,Greece,GR,Greece--2020-02-28T15:33:03,,
0,-,-,Israel,2020-02-28T15:53:03,,,4,0,1,,Israel,IL,Israel--2020-02-28T15:53:03,,
0,-,-,Oman,2020-02-26T04:53:02,,,4,0,0,,Oman,OM,Oman--2020-02-26T04:53:02,,
0,-,-,Austria,2020-02-27T14:03:03,,,3,0,0,,Austria,AT,Austria--2020-02-27T14:03:03,,
0,-,-,India,2020-02-16T07:43:02,,,3,0,3,,India,IN,India--2020-02-16T07:43:02,,
0,-,-,Philippines,2020-02-12T07:43:02,,,3,1,1,,Philippines,PH,Philippines--2020-02-12T07:43:02,,
0,-,-,Romania,2020-02-28T15:33:03,,,3,0,0,,Romania,RO,Romania--2020-02-28T15:33:03,,
0,-,South Australia,Australia,2020-02-17T08:13:09,,,2,0,2,,"South Australia, Australia",AU,AustraliaSouth Australia-2020-02-17T08:13:09,,
0,-,-,Finland,2020-02-26T19:03:08,,,2,0,1,,Finland,FI,Finland--2020-02-26T19:03:08,,
0,-,-,Lebanon,2020-02-26T19:33:02,,,2,0,0,,Lebanon,LB,Lebanon--2020-02-26T19:33:02,,
0,-,-,Pakistan,2020-02-26T23:53:02,,,2,0,0,,Pakistan,PK,Pakistan--2020-02-26T23:53:02, ,
0,-,-,Russia,2020-02-12T14:43:03,,,2,0,2,,Russia,RU,Russia--2020-02-12T14:43:03,,
0,Chicago,Illinois,US,2020-02-09T19:03:03,,,2,0,2,,"Chicago, Illinois, US",US,USIllinoisChicago2020-02-09T19:03:03,,
0,Sacramento County,California,US,2020-02-27T20:33:02,,,2,0,0,,"Sacramento County, California, US",US,USCaliforniaSacramento County2020-02-27T20:33:02,,
0,San Benito,California,US,2020-02-03T03:53:02,,,2,0,0,,"San Benito, California, US",US,USCaliforniaSan Benito2020-02-03T03:53:02,0,
0,San Diego County,California,US,2020-02-21T05:43:02,,,2,0,1,,"San Diego County, California, US",US,USCaliforniaSan Diego County2020-02-21T05:43:02,,
0,Santa Clara,California,US,2020-02-21T05:23:04,,,2,0,1,,"Santa Clara, California, US",US,USCaliforniaSanta Clara2020-02-21T05:23:04,,
0,-,-,Azerbaijan,2020-02-28T15:03:26,,,1,0,0,,Azerbaijan,AZ,Azerbaijan--2020-02-28T15:03:26,,
0,-,-,Afghanistan,2020-02-24T23:33:02,,,1,0,0,,Afghanistan,AF,Afghanistan--2020-02-24T23:33:02,,
0,-,-,Algeria,2020-02-25T23:43:03,,,1,0,0,,Algeria,DZ,Algeria--2020-02-25T23:43:03,,
0,-,-,Belarus,2020-02-28T16:23:03,,,1,0,0,,Belarus,BY,Belarus--2020-02-28T16:23:03,,
0,-,-,Belgium,2020-02-17T04:23:06,,,1,0,1,,Belgium,BE,Belgium--2020-02-17T04:23:06,,
0,-,-,Brazil,2020-02-26T23:53:02,,,1,0,0,,Brazil,BR,Brazil--2020-02-26T23:53:02,,
0,-,-,Cambodia,2020-02-12T07:43:02,,,1,0,1,,Cambodia,PH,Cambodia--2020-02-12T07:43:02,,
0,Montreal,Quebec,Canada,2020-02-28T05:23:07,,,1,0,0,,"Montreal, Quebec, Canada",CA,CanadaQuebecMontreal2020-02-28T05:23:07,,
0,London,Ontario,Canada,2020-02-12T18:53:03,,,1,0,1,,"London, Ontario, Canada",CA,CanadaOntarioLondon2020-02-12T18:53:03,,
0,-,-,Denmark,2020-02-27T16:23:03,,,1,0,0,,Denmark,DK,Denmark--2020-02-27T16:23:03,,
0,-,-,Egypt,2020-02-28T04:13:09,,,1,0,1,,Egypt,EG,Egypt--2020-02-28T04:13:09,,
0,-,-,Estonia,2020-02-27T16:23:03,,,1,0,0,,Estonia,EE,Estonia--2020-02-27T16:23:03,,
0,-,-,Georgia,2020-02-27T16:23:03,,,1,0,0,,Georgia,GE,Georgia--2020-02-27T16:23:03,,
0,-,-,Iceland,2020-02-28T15:33:03,,,1,0,0,,Iceland,IS,Iceland--2020-02-28T15:33:03,,
